"name";"chromosome";"value";"description";"seq_region_start";"seq_region_end";"seq_region_strand";"biotype";"stable_id"
"lrriq3";"10";"NULL";"leucine-rich repeats and IQ motif containing 3 [Source:ZFIN;Acc:ZDB-GENE-081104-400]";"3860012";"3864860";"-1";"protein_coding";"ENSLOCG00000003345"
"tnni3k";"10";"NULL";"TNNI3 interacting kinase [Source:ZFIN;Acc:ZDB-GENE-081104-399]";"3865492";"3894615";"1";"protein_coding";"ENSLOCG00000003355"
"ENSLOCG00000003389";"10";"NULL";"NULL";"3886784";"3888204";"-1";"protein_coding";"ENSLOCG00000003389"
"ENSLOCG00000003403";"10";"NULL";"glutamate rich 3 [Source:NCBI gene;Acc:102695667]";"3898470";"3914469";"-1";"protein_coding";"ENSLOCG00000003403"
"cryz";"10";"NULL";"crystallin, zeta (quinone reductase) [Source:ZFIN;Acc:ZDB-GENE-050306-24]";"3914589";"3919034";"-1";"protein_coding";"ENSLOCG00000003420"
"tyw3";"10";"NULL";"tRNA-yW synthesizing protein 3 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040718-355]";"3919182";"3925968";"1";"protein_coding";"ENSLOCG00000003437"
"lhx8b";"10";"NULL";"LIM homeobox 8b [Source:ZFIN;Acc:ZDB-GENE-081105-153]";"3964550";"3971888";"1";"protein_coding";"ENSLOCG00000003447"
"slc44a5a";"10";"NULL";"solute carrier family 44 member 5a [Source:ZFIN;Acc:ZDB-GENE-070705-333]";"3977197";"4003689";"-1";"protein_coding";"ENSLOCG00000003464"
"acadm";"10";"NULL";"acyl-CoA dehydrogenase medium chain [Source:ZFIN;Acc:ZDB-GENE-040426-1945]";"4084355";"4094020";"1";"protein_coding";"ENSLOCG00000003500"
"rabggtb";"10";"NULL";"Rab geranylgeranyltransferase subunit beta [Source:ZFIN;Acc:ZDB-GENE-040426-2116]";"4096175";"4104672";"1";"protein_coding";"ENSLOCG00000003528"
"ASB17";"10";"NULL";"ankyrin repeat and SOCS box containing 17 [Source:HGNC Symbol;Acc:HGNC:19769]";"4108553";"4110796";"-1";"protein_coding";"ENSLOCG00000003541"
"st6galnac3";"10";"NULL";"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-1329]";"4123654";"4216572";"1";"protein_coding";"ENSLOCG00000003555"
"st6galnac5a";"10";"NULL";"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5a [Source:ZFIN;Acc:ZDB-GENE-070705-488]";"4238944";"4283654";"1";"protein_coding";"ENSLOCG00000003568"
"pigk";"10";"NULL";"phosphatidylinositol glycan anchor biosynthesis, class K [Source:ZFIN;Acc:ZDB-GENE-040625-162]";"4285572";"4320641";"-1";"protein_coding";"ENSLOCG00000003605"
"ak5";"10";"NULL";"adenylate kinase 5 [Source:ZFIN;Acc:ZDB-GENE-030131-8256]";"4323730";"4384612";"1";"protein_coding";"ENSLOCG00000003639"
"zzz3";"10";"NULL";"zinc finger, ZZ-type containing 3 [Source:ZFIN;Acc:ZDB-GENE-030131-6450]";"4388297";"4401624";"-1";"protein_coding";"ENSLOCG00000003656"
"usp33";"10";"NULL";"ubiquitin specific peptidase 33 [Source:ZFIN;Acc:ZDB-GENE-040426-2323]";"4423317";"4456859";"-1";"protein_coding";"ENSLOCG00000003680"
"miga1";"10";"NULL";"mitoguardin 1 [Source:ZFIN;Acc:ZDB-GENE-041010-193]";"4457636";"4487538";"1";"protein_coding";"ENSLOCG00000003715"
"nexn";"10";"NULL";"nexilin (F actin binding protein) [Source:ZFIN;Acc:ZDB-GENE-041114-92]";"4493926";"4504425";"1";"protein_coding";"ENSLOCG00000003732"
"fubp1";"10";"NULL";"far upstream element (FUSE) binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2159]";"4507506";"4519264";"-1";"protein_coding";"ENSLOCG00000003745"
"slc25a24l";"10";"NULL";"solute carrier family 25 member 24, like [Source:ZFIN;Acc:ZDB-GENE-040923-1]";"4519638";"4527078";"-1";"protein_coding";"ENSLOCG00000003781"
"dnajb4";"10";"NULL";"DnaJ heat shock protein family (Hsp40) member B4 [Source:ZFIN;Acc:ZDB-GENE-040801-192]";"4528790";"4532788";"1";"protein_coding";"ENSLOCG00000003800"
"gipc2";"10";"NULL";"GIPC PDZ domain containing family, member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-921]";"4535935";"4561209";"1";"protein_coding";"ENSLOCG00000003819"
"ptgfr";"10";"NULL";"prostaglandin F receptor (FP) [Source:ZFIN;Acc:ZDB-GENE-120919-6]";"4586674";"4598585";"1";"protein_coding";"ENSLOCG00000003835"
"txndc12";"10";"NULL";"thioredoxin domain containing 12 (endoplasmic reticulum) [Source:ZFIN;Acc:ZDB-GENE-050522-497]";"4600962";"4608468";"-1";"protein_coding";"ENSLOCG00000003852"
"btf3l4";"10";"NULL";"basic transcription factor 3-like 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1650]";"4610341";"4615323";"1";"protein_coding";"ENSLOCG00000003871"
"zfyve9a";"10";"NULL";"zinc finger, FYVE domain containing 9a [Source:ZFIN;Acc:ZDB-GENE-070705-182]";"4617796";"4644628";"1";"protein_coding";"ENSLOCG00000003886"
"cc2d1b";"10";"NULL";"coiled-coil and C2 domain containing 1B [Source:ZFIN;Acc:ZDB-GENE-030131-1426]";"4650214";"4665000";"-1";"protein_coding";"ENSLOCG00000003904"
"cdc20";"10";"NULL";"cell division cycle 20 homolog [Source:ZFIN;Acc:ZDB-GENE-040426-2044]";"4666926";"4673608";"1";"protein_coding";"ENSLOCG00000003921"
"elovl1a";"10";"NULL";"ELOVL fatty acid elongase 1a [Source:ZFIN;Acc:ZDB-GENE-041010-66]";"4677485";"4685000";"-1";"protein_coding";"ENSLOCG00000003952"
"mob3c";"10";"NULL";"MOB kinase activator 3C [Source:ZFIN;Acc:ZDB-GENE-040704-32]";"4715870";"4731108";"1";"protein_coding";"ENSLOCG00000003969"
"mknk1";"10";"NULL";"MAPK interacting serine/threonine kinase 1 [Source:ZFIN;Acc:ZDB-GENE-080220-11]";"4732978";"4746063";"1";"protein_coding";"ENSLOCG00000003998"
"dmbx1b";"10";"NULL";"diencephalon/mesencephalon homeobox 1b [Source:ZFIN;Acc:ZDB-GENE-050417-97]";"4864606";"4876276";"1";"protein_coding";"ENSLOCG00000004020"
"faah";"10";"NULL";"fatty acid amide hydrolase [Source:ZFIN;Acc:ZDB-GENE-070619-3]";"4891345";"4905426";"-1";"protein_coding";"ENSLOCG00000004038"
"nsun4";"10";"NULL";"NOP2/Sun RNA methyltransferase 4 [Source:ZFIN;Acc:ZDB-GENE-041212-77]";"4906827";"4914377";"-1";"protein_coding";"ENSLOCG00000004075"
"uqcrh";"10";"NULL";"ubiquinol-cytochrome c reductase hinge protein [Source:ZFIN;Acc:ZDB-GENE-051030-93]";"4913385";"4915891";"-1";"protein_coding";"ENSLOCG00000004105"
"si:ch1073-342h5.2";"10";"NULL";"si:ch1073-342h5.2 [Source:ZFIN;Acc:ZDB-GENE-120215-249]";"4917033";"4923738";"1";"protein_coding";"ENSLOCG00000004116"
"rad54l";"10";"NULL";"RAD54 like [Source:ZFIN;Acc:ZDB-GENE-040426-968]";"4923162";"4934072";"-1";"protein_coding";"ENSLOCG00000004144"
"pif1";"10";"NULL";"PIF1 5'-to-3' DNA helicase homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-4928]";"4935753";"4948485";"-1";"protein_coding";"ENSLOCG00000004184"
"ptger4c";"10";"NULL";"prostaglandin E receptor 4 (subtype EP4) c [Source:ZFIN;Acc:ZDB-GENE-070705-128]";"4978167";"4982686";"1";"protein_coding";"ENSLOCG00000004217"
"ARTN";"10";"NULL";"artemin [Source:HGNC Symbol;Acc:HGNC:727]";"4998339";"5018216";"-1";"protein_coding";"ENSLOCG00000004232"
"st3gal3b";"10";"NULL";"ST3 beta-galactoside alpha-2,3-sialyltransferase 3b [Source:ZFIN;Acc:ZDB-GENE-050411-13]";"5036966";"5118895";"-1";"protein_coding";"ENSLOCG00000004247"
"KDM4A";"10";"NULL";"lysine demethylase 4A [Source:HGNC Symbol;Acc:HGNC:22978]";"5138357";"5152147";"-1";"protein_coding";"ENSLOCG00000004275"
"ptprfb";"10";"NULL";"protein tyrosine phosphatase receptor type Fb [Source:ZFIN;Acc:ZDB-GENE-060503-530]";"5163291";"5307879";"-1";"protein_coding";"ENSLOCG00000004311"
"hyi";"10";"NULL";"hydroxypyruvate isomerase [Source:ZFIN;Acc:ZDB-GENE-040426-1273]";"5784568";"5790348";"1";"protein_coding";"ENSLOCG00000004345"
"SZT2";"10";"NULL";"SZT2 subunit of KICSTOR complex [Source:HGNC Symbol;Acc:HGNC:29040]";"5793380";"5872493";"-1";"protein_coding";"ENSLOCG00000004364"
"med8";"10";"NULL";"mediator complex subunit 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2091]";"5872983";"5878105";"1";"protein_coding";"ENSLOCG00000004404"
"ENSLOCG00000004419";"10";"NULL";"pre-B-cell leukemia transcription factor 1-like [Source:NCBI gene;Acc:102685540]";"5899369";"5915098";"-1";"protein_coding";"ENSLOCG00000004419"
"ENSLOCG00000004452";"10";"NULL";"pre-B-cell leukemia transcription factor 1-like [Source:NCBI gene;Acc:107078362]";"5926230";"5982497";"-1";"protein_coding";"ENSLOCG00000004452"
"ENSLOCG00000004460";"10";"NULL";"NULL";"6064413";"6073288";"-1";"protein_coding";"ENSLOCG00000004460"
"glula";"10";"NULL";"glutamate-ammonia ligase (glutamine synthase) a [Source:ZFIN;Acc:ZDB-GENE-030131-688]";"6085510";"6090529";"1";"protein_coding";"ENSLOCG00000004472"
"znf648";"10";"NULL";"zinc finger protein 648 [Source:ZFIN;Acc:ZDB-GENE-120215-149]";"6158478";"6159620";"1";"protein_coding";"ENSLOCG00000017736"
"sec16b";"10";"NULL";"SEC16 homolog B, endoplasmic reticulum export factor [Source:ZFIN;Acc:ZDB-GENE-050208-274]";"6159933";"6182485";"-1";"protein_coding";"ENSLOCG00000004491"
"gadd45aa";"10";"NULL";"growth arrest and DNA-damage-inducible, alpha, a [Source:ZFIN;Acc:ZDB-GENE-040426-1501]";"6191186";"6192737";"1";"protein_coding";"ENSLOCG00000004532"
"ENSLOCG00000017737";"10";"NULL";"GTP-binding protein Di-Ras2-like [Source:NCBI gene;Acc:102684340]";"6271917";"6272513";"-1";"protein_coding";"ENSLOCG00000017737"
"wls";"10";"NULL";"Wnt ligand secretion mediator [Source:ZFIN;Acc:ZDB-GENE-040426-2161]";"6281645";"6302244";"-1";"protein_coding";"ENSLOCG00000004552"
"dr1";"10";"NULL";"down-regulator of transcription 1 [Source:ZFIN;Acc:ZDB-GENE-061013-797]";"6310418";"6313311";"-1";"protein_coding";"ENSLOCG00000004566"
"zgc:109982";"10";"NULL";"zgc:109982 [Source:ZFIN;Acc:ZDB-GENE-050522-139]";"6316627";"6321325";"-1";"protein_coding";"ENSLOCG00000004583"
"ENSLOCG00000004603";"10";"NULL";"NULL";"6322549";"6332029";"-1";"protein_coding";"ENSLOCG00000004603"
"ccdc18";"10";"NULL";"coiled-coil domain containing 18 [Source:ZFIN;Acc:ZDB-GENE-030131-5414]";"6352641";"6380270";"-1";"protein_coding";"ENSLOCG00000004628"
"mtf2";"10";"NULL";"metal response element binding transcription factor 2 [Source:ZFIN;Acc:ZDB-GENE-060512-94]";"6383318";"6394546";"-1";"protein_coding";"ENSLOCG00000004649"
"dipk1ab";"10";"NULL";"divergent protein kinase domain 1Ab [Source:ZFIN;Acc:ZDB-GENE-131126-27]";"6396399";"6424758";"1";"protein_coding";"ENSLOCG00000004662"
"rpl5b";"10";"NULL";"ribosomal protein L5b [Source:ZFIN;Acc:ZDB-GENE-040625-93]";"6427609";"6433185";"-1";"protein_coding";"ENSLOCG00000004677"
"evi5b";"10";"NULL";"ecotropic viral integration site 5b [Source:ZFIN;Acc:ZDB-GENE-041111-244]";"6454471";"6509740";"1";"protein_coding";"ENSLOCG00000004695"
"gfi1ab";"10";"NULL";"growth factor independent 1A transcription repressor b [Source:ZFIN;Acc:ZDB-GENE-040116-8]";"6520510";"6526350";"1";"protein_coding";"ENSLOCG00000004711"
"rpap2";"10";"NULL";"RNA polymerase II associated protein 2 [Source:ZFIN;Acc:ZDB-GENE-050522-420]";"6534013";"6565260";"-1";"protein_coding";"ENSLOCG00000004726"
"glmnb";"10";"NULL";"glomulin, FKBP associated protein b [Source:ZFIN;Acc:ZDB-GENE-080723-14]";"6566029";"6576681";"1";"protein_coding";"ENSLOCG00000004740"
"C1orf146";"10";"NULL";"chromosome 1 open reading frame 146 [Source:HGNC Symbol;Acc:HGNC:24032]";"6574512";"6581523";"-1";"protein_coding";"ENSLOCG00000004762"
"ENSLOCG00000004797";"10";"NULL";"NULL";"6583673";"6618016";"-1";"protein_coding";"ENSLOCG00000004797"
"ephx4";"10";"NULL";"epoxide hydrolase 4 [Source:ZFIN;Acc:ZDB-GENE-080227-1]";"6620746";"6629789";"-1";"protein_coding";"ENSLOCG00000004839"
"ENSLOCG00000004853";"10";"NULL";"bromodomain-containing protein 3-like [Source:NCBI gene;Acc:102687975]";"6633319";"6645921";"-1";"protein_coding";"ENSLOCG00000004853"
"tgfbr3";"10";"NULL";"transforming growth factor, beta receptor III [Source:ZFIN;Acc:ZDB-GENE-120215-125]";"6667635";"6761273";"1";"protein_coding";"ENSLOCG00000004872"
"cdc7";"10";"NULL";"cell division cycle 7 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-041114-113]";"6761824";"6778180";"-1";"protein_coding";"ENSLOCG00000004901"
"hfm1";"10";"NULL";"helicase for meiosis 1 [Source:ZFIN;Acc:ZDB-GENE-061207-43]";"6781594";"6802171";"-1";"protein_coding";"ENSLOCG00000004931"
"znf644a";"10";"NULL";"zinc finger protein 644a [Source:ZFIN;Acc:ZDB-GENE-030131-6244]";"6806804";"6842048";"1";"protein_coding";"ENSLOCG00000004952"
"barhl2";"10";"NULL";"BarH-like homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-050913-153]";"6902473";"6907725";"1";"protein_coding";"ENSLOCG00000004982"
"znf326";"10";"NULL";"zinc finger protein 326 [Source:ZFIN;Acc:ZDB-GENE-070424-227]";"7068078";"7081111";"-1";"protein_coding";"ENSLOCG00000004998"
"lrrc8da";"10";"NULL";"leucine rich repeat containing 8 VRAC subunit Da [Source:ZFIN;Acc:ZDB-GENE-061009-26]";"7087315";"7089807";"-1";"protein_coding";"ENSLOCG00000017738"
"lrrc8c";"10";"NULL";"leucine rich repeat containing 8 VRAC subunit C [Source:ZFIN;Acc:ZDB-GENE-030131-2965]";"7113607";"7119977";"-1";"protein_coding";"ENSLOCG00000005018"
"kyat3";"10";"NULL";"kynurenine aminotransferase 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1299]";"7136789";"7146883";"1";"protein_coding";"ENSLOCG00000005032"
"gtf2b";"10";"NULL";"general transcription factor IIB [Source:ZFIN;Acc:ZDB-GENE-030131-3544]";"7146867";"7156725";"1";"protein_coding";"ENSLOCG00000005057"
"pkn2";"10";"NULL";"protein kinase N2 [Source:ZFIN;Acc:ZDB-GENE-061207-42]";"7161344";"7194066";"-1";"protein_coding";"ENSLOCG00000005077"
"ENSLOCG00000005089";"10";"NULL";"NULL";"7351383";"7352823";"-1";"protein_coding";"ENSLOCG00000005089"
"lmo4b";"10";"NULL";"LIM domain only 4b [Source:ZFIN;Acc:ZDB-GENE-030131-3570]";"7433979";"7450253";"-1";"protein_coding";"ENSLOCG00000005105"
"hs2st1b";"10";"NULL";"heparan sulfate 2-O-sulfotransferase 1b [Source:ZFIN;Acc:ZDB-GENE-100304-1]";"7495212";"7566853";"-1";"protein_coding";"ENSLOCG00000005135"
"selenof";"10";"NULL";"selenoprotein F [Source:ZFIN;Acc:ZDB-GENE-030327-1]";"7567202";"7572473";"1";"protein_coding";"ENSLOCG00000005156"
"sh3glb1a";"10";"NULL";"SH3-domain GRB2-like endophilin B1a [Source:ZFIN;Acc:ZDB-GENE-050417-89]";"7600352";"7608576";"-1";"protein_coding";"ENSLOCG00000005187"
"ENSLOCG00000005198";"10";"NULL";"NULL";"7614870";"7621270";"-1";"protein_coding";"ENSLOCG00000005198"
"ENSLOCG00000005206";"10";"NULL";"NULL";"7618123";"7625499";"-1";"protein_coding";"ENSLOCG00000005206"
"ENSLOCG00000005218";"10";"NULL";"NULL";"7627044";"7628494";"-1";"protein_coding";"ENSLOCG00000005218"
"clca1";"10";"NULL";"chloride channel accessory 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6221]";"7631837";"7643269";"-1";"protein_coding";"ENSLOCG00000005234"
"ENSLOCG00000005252";"10";"NULL";"E3 ubiquitin-protein ligase Midline-1-like [Source:NCBI gene;Acc:102690822]";"7643826";"7652721";"-1";"protein_coding";"ENSLOCG00000005252"
"ODF2L";"10";"NULL";"outer dense fiber of sperm tails 2 like [Source:HGNC Symbol;Acc:HGNC:29225]";"7653110";"7671254";"1";"protein_coding";"ENSLOCG00000005283"
"ENSLOCG00000005315";"10";"NULL";"collagen type XXIV alpha 1 chain [Source:NCBI gene;Acc:102691221]";"7695531";"7796786";"1";"protein_coding";"ENSLOCG00000005315"
"znhit6";"10";"NULL";"zinc finger HIT-type containing 6 [Source:ZFIN;Acc:ZDB-GENE-110411-38]";"7802971";"7827166";"1";"protein_coding";"ENSLOCG00000005376"
"ccn1";"10";"NULL";"cellular communication network factor 1 [Source:ZFIN;Acc:ZDB-GENE-040426-3]";"7837690";"7840947";"-1";"protein_coding";"ENSLOCG00000005392"
"DDAH1";"10";"NULL";"dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]";"7851831";"7915567";"1";"protein_coding";"ENSLOCG00000005404"
"bcl10";"10";"NULL";"BCL10 immune signaling adaptor [Source:ZFIN;Acc:ZDB-GENE-100219-2]";"7920966";"7923177";"1";"protein_coding";"ENSLOCG00000005418"
"zgc:65873";"10";"NULL";"zgc:65873 [Source:ZFIN;Acc:ZDB-GENE-040426-1448]";"7926817";"7929079";"1";"protein_coding";"ENSLOCG00000005440"
"SYDE2";"10";"NULL";"synapse defective Rho GTPase homolog 2 [Source:HGNC Symbol;Acc:HGNC:25841]";"7946651";"7981303";"1";"protein_coding";"ENSLOCG00000005452"
"WDR63";"10";"NULL";"WD repeat domain 63 [Source:HGNC Symbol;Acc:HGNC:30711]";"7989714";"8019848";"-1";"protein_coding";"ENSLOCG00000005471"
"MCOLN3";"10";"NULL";"mucolipin 3 [Source:HGNC Symbol;Acc:HGNC:13358]";"8020512";"8035786";"1";"protein_coding";"ENSLOCG00000005502"
"mcoln2";"10";"NULL";"mucolipin 2 [Source:ZFIN;Acc:ZDB-GENE-040426-692]";"8036114";"8048286";"1";"protein_coding";"ENSLOCG00000005533"
"lpar3";"10";"NULL";"lysophosphatidic acid receptor 3 [Source:ZFIN;Acc:ZDB-GENE-120202-1]";"8052823";"8058688";"1";"protein_coding";"ENSLOCG00000005571"
"ENSLOCG00000005586";"10";"NULL";"atrial natriuretic peptide receptor 2-like [Source:NCBI gene;Acc:102692626]";"8064689";"8083451";"1";"protein_coding";"ENSLOCG00000005586"
"ssx2ipa";"10";"NULL";"synovial sarcoma, X breakpoint 2 interacting protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1756]";"8090177";"8105928";"1";"protein_coding";"ENSLOCG00000005611"
"ENSLOCG00000005628";"10";"NULL";"cytochrome P450 2J2-like [Source:NCBI gene;Acc:102693029]";"8133472";"8145056";"-1";"protein_coding";"ENSLOCG00000005628"
"ENSLOCG00000005652";"10";"NULL";"NULL";"8175560";"8181171";"-1";"protein_coding";"ENSLOCG00000005652"
"ENSLOCG00000005669";"10";"NULL";"NULL";"8257379";"8263077";"1";"protein_coding";"ENSLOCG00000005669"
"lurap1";"10";"NULL";"leucine rich adaptor protein 1 [Source:ZFIN;Acc:ZDB-GENE-070928-35]";"8276443";"8287239";"1";"protein_coding";"ENSLOCG00000005689"
"pomgnt1";"10";"NULL";"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-) [Source:ZFIN;Acc:ZDB-GENE-070112-991]";"8323281";"8349368";"1";"protein_coding";"ENSLOCG00000005707"
"tspan1";"10";"NULL";"tetraspanin 1 [Source:ZFIN;Acc:ZDB-GENE-070502-5]";"8359261";"8369288";"-1";"protein_coding";"ENSLOCG00000005739"
"pik3r3b";"10";"NULL";"phosphoinositide-3-kinase, regulatory subunit 3b (gamma) [Source:ZFIN;Acc:ZDB-GENE-040426-743]";"8434302";"8590248";"1";"protein_coding";"ENSLOCG00000005759"
"mast2";"10";"NULL";"microtubule associated serine/threonine kinase 2 [Source:ZFIN;Acc:ZDB-GENE-050309-150]";"8646661";"8688077";"-1";"protein_coding";"ENSLOCG00000005784"
"ENSLOCG00000005801";"10";"NULL";"NULL";"8777542";"8779365";"-1";"protein_coding";"ENSLOCG00000005801"
"ENSLOCG00000005820";"10";"NULL";"riboflavin-binding protein-like [Source:NCBI gene;Acc:102688995]";"8815700";"8824492";"1";"protein_coding";"ENSLOCG00000005820"
"IPP";"10";"NULL";"intracisternal A particle-promoted polypeptide [Source:HGNC Symbol;Acc:HGNC:6108]";"8825464";"8833094";"1";"protein_coding";"ENSLOCG00000005843"
"tmem69";"10";"NULL";"transmembrane protein 69 [Source:ZFIN;Acc:ZDB-GENE-081022-98]";"8836940";"8838673";"-1";"protein_coding";"ENSLOCG00000005866"
"gpbp1l1";"10";"NULL";"GC-rich promoter binding protein 1-like 1 [Source:ZFIN;Acc:ZDB-GENE-031118-220]";"8846813";"8858829";"1";"protein_coding";"ENSLOCG00000005900"
"ccdc17";"10";"NULL";"coiled-coil domain containing 17 [Source:ZFIN;Acc:ZDB-GENE-120424-1]";"8861039";"8870097";"1";"protein_coding";"ENSLOCG00000005921"
"nasp";"10";"NULL";"nuclear autoantigenic sperm protein (histone-binding) [Source:ZFIN;Acc:ZDB-GENE-030131-5511]";"8887578";"8897742";"-1";"protein_coding";"ENSLOCG00000005955"
"akr1a1b";"10";"NULL";"aldo-keto reductase family 1, member A1b (aldehyde reductase) [Source:ZFIN;Acc:ZDB-GENE-050417-118]";"8899044";"8910100";"-1";"protein_coding";"ENSLOCG00000005983"
"prdx1";"10";"NULL";"peroxiredoxin 1 [Source:ZFIN;Acc:ZDB-GENE-050320-35]";"8913332";"8922228";"1";"protein_coding";"ENSLOCG00000006005"
"ENSLOCG00000006033";"10";"NULL";"NULL";"8923504";"8930412";"1";"protein_coding";"ENSLOCG00000006033"
"aldh9a1a.1";"10";"NULL";"aldehyde dehydrogenase 9 family, member A1a, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1257]";"8959731";"8976299";"-1";"protein_coding";"ENSLOCG00000006045"
"tmco1";"10";"NULL";"transmembrane and coiled-coil domains 1 [Source:ZFIN;Acc:ZDB-GENE-050417-344]";"8978189";"8986326";"-1";"protein_coding";"ENSLOCG00000006070"
"uck2a";"10";"NULL";"uridine-cytidine kinase 2a [Source:ZFIN;Acc:ZDB-GENE-030131-7158]";"8990615";"9012046";"1";"protein_coding";"ENSLOCG00000006084"
"magoh";"10";"NULL";"mago homolog, exon junction complex subunit [Source:ZFIN;Acc:ZDB-GENE-041216-1]";"9018405";"9021730";"1";"protein_coding";"ENSLOCG00000006104"
"czib";"10";"NULL";"CXXC motif containing zinc binding protein [Source:ZFIN;Acc:ZDB-GENE-061207-34]";"9023247";"9026484";"1";"protein_coding";"ENSLOCG00000006123"
"cpt2";"10";"NULL";"carnitine palmitoyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-6719]";"9023585";"9031911";"-1";"protein_coding";"ENSLOCG00000006146"
"SCP2";"10";"NULL";"sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]";"9031222";"9055714";"1";"protein_coding";"ENSLOCG00000006164"
"podn";"10";"NULL";"podocan [Source:ZFIN;Acc:ZDB-GENE-100922-117]";"9066771";"9076692";"1";"protein_coding";"ENSLOCG00000006181"
"slc1a7b";"10";"NULL";"solute carrier family 1 member 7b [Source:ZFIN;Acc:ZDB-GENE-101111-7]";"9082700";"9135848";"-1";"protein_coding";"ENSLOCG00000006199"
"SHISAL2A";"10";"NULL";"shisa like 2A [Source:HGNC Symbol;Acc:HGNC:28757]";"9163862";"9179427";"1";"protein_coding";"ENSLOCG00000006217"
"gpx7";"10";"NULL";"glutathione peroxidase 7 [Source:ZFIN;Acc:ZDB-GENE-050522-419]";"9244309";"9249458";"-1";"protein_coding";"ENSLOCG00000006227"
"TUT4";"10";"NULL";"terminal uridylyl transferase 4 [Source:HGNC Symbol;Acc:HGNC:28981]";"9253918";"9278336";"1";"protein_coding";"ENSLOCG00000006248"
"prpf38a";"10";"NULL";"pre-mRNA processing factor 38A [Source:ZFIN;Acc:ZDB-GENE-040801-225]";"9279711";"9285205";"-1";"protein_coding";"ENSLOCG00000006262"
"orc1";"10";"NULL";"origin recognition complex, subunit 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6960]";"9285515";"9302086";"1";"protein_coding";"ENSLOCG00000006282"
"mpl";"10";"NULL";"MPL proto-oncogene, thrombopoietin receptor [Source:ZFIN;Acc:ZDB-GENE-060421-1]";"9297574";"9313631";"-1";"protein_coding";"ENSLOCG00000006315"
