"name";"chromosome";"value";"description";"seq_region_start";"seq_region_end";"seq_region_strand";"biotype";"stable_id"
"ADAR";"1";"ADAR";"adenosine deaminase RNA specific [Source:HGNC Symbol;Acc:HGNC:225]";"154582057";"154628013";"-1";"protein_coding";"ENSG00000160710"
"KCNN3";"1";"KCNN3";"potassium calcium-activated channel subfamily N member 3 [Source:HGNC Symbol;Acc:HGNC:6292]";"154697455";"154870281";"-1";"protein_coding";"ENSG00000143603"
"PMVK";"1";"PMVK";"phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]";"154924740";"154936719";"-1";"protein_coding";"ENSG00000163344"
"PBXIP1";"1";"PBXIP1";"PBX homeobox interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21199]";"154944076";"154956123";"-1";"protein_coding";"ENSG00000163346"
"PYGO2";"1";"PYGO2";"pygopus family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:30257]";"154957026";"154963853";"-1";"protein_coding";"ENSG00000163348"
"SHC1";"1";"SHC1";"SHC adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:10840]";"154962298";"154974395";"-1";"protein_coding";"ENSG00000160691"
"CKS1B";"1";"CKS1B";"CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]";"154974653";"154979251";"1";"protein_coding";"ENSG00000173207"
"FLAD1";"1";"FLAD1";"flavin adenine dinucleotide synthetase 1 [Source:HGNC Symbol;Acc:HGNC:24671]";"154983338";"154993111";"1";"protein_coding";"ENSG00000160688"
"LENEP";"1";"LENEP";"lens epithelial protein [Source:HGNC Symbol;Acc:HGNC:14429]";"154993586";"154994315";"1";"protein_coding";"ENSG00000163352"
"ZBTB7B";"1";"ZBTB7B";"zinc finger and BTB domain containing 7B [Source:HGNC Symbol;Acc:HGNC:18668]";"155002630";"155018522";"1";"protein_coding";"ENSG00000160685"
"DCST2";"1";"DCST2";"DC-STAMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26562]";"155018520";"155033781";"-1";"protein_coding";"ENSG00000163354"
"DCST1";"1";"DCST1";"DC-STAMP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26539]";"155033824";"155050930";"1";"protein_coding";"ENSG00000163357"
"ADAM15";"1";"ADAM15";"ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193]";"155050566";"155062775";"1";"protein_coding";"ENSG00000143537"
"EFNA4";"1";"EFNA4";"ephrin A4 [Source:HGNC Symbol;Acc:HGNC:3224]";"155063737";"155069553";"1";"protein_coding";"ENSG00000243364"
"AL691442.1";"1";"RP11-540D14.8";"novel ephrin-A4 (EFNA4) and ephrin-A3 (EFNA3) protein";"155063748";"155086807";"1";"protein_coding";"ENSG00000251246"
"EFNA3";"1";"EFNA3";"ephrin A3 [Source:HGNC Symbol;Acc:HGNC:3223]";"155078837";"155087538";"1";"protein_coding";"ENSG00000143590"
"EFNA1";"1";"EFNA1";"ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]";"155127876";"155134899";"1";"protein_coding";"ENSG00000169242"
"SLC50A1";"1";"SLC50A1";"solute carrier family 50 member 1 [Source:HGNC Symbol;Acc:HGNC:30657]";"155135344";"155138857";"1";"protein_coding";"ENSG00000169241"
"DPM3";"1";"DPM3";"dolichyl-phosphate mannosyltransferase subunit 3, regulatory [Source:HGNC Symbol;Acc:HGNC:3007]";"155139891";"155140595";"-1";"protein_coding";"ENSG00000179085"
"KRTCAP2";"1";"KRTCAP2";"keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942]";"155169408";"155173475";"-1";"protein_coding";"ENSG00000163463"
"AL713999.1";"1";"RP11-201K10.3";"novel protein";"155169409";"155187272";"-1";"protein_coding";"ENSG00000273088"
"TRIM46";"1";"TRIM46";"tripartite motif containing 46 [Source:HGNC Symbol;Acc:HGNC:19019]";"155173787";"155184971";"1";"protein_coding";"ENSG00000163462"
"MUC1";"1";"MUC1";"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]";"155185824";"155192916";"-1";"protein_coding";"ENSG00000185499"
"THBS3";"1";"THBS3";"thrombospondin 3 [Source:HGNC Symbol;Acc:HGNC:11787]";"155195588";"155209051";"-1";"protein_coding";"ENSG00000169231"
"MTX1";"1";"MTX1";"metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504]";"155208699";"155213824";"1";"protein_coding";"ENSG00000173171"
"GBA";"1";"GBA";"glucosylceramidase beta [Source:HGNC Symbol;Acc:HGNC:4177]";"155234452";"155244699";"-1";"protein_coding";"ENSG00000177628"
"FAM189B";"1";"FAM189B";"family with sequence similarity 189 member B [Source:HGNC Symbol;Acc:HGNC:1233]";"155247205";"155255483";"-1";"protein_coding";"ENSG00000160767"
"SCAMP3";"1";"SCAMP3";"secretory carrier membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:10565]";"155255979";"155262430";"-1";"protein_coding";"ENSG00000116521"
"CLK2";"1";"CLK2";"CDC like kinase 2 [Source:HGNC Symbol;Acc:HGNC:2069]";"155262868";"155278491";"-1";"protein_coding";"ENSG00000176444"
"HCN3";"1";"HCN3";"hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183]";"155277463";"155289848";"1";"protein_coding";"ENSG00000143630"
"PKLR";"1";"PKLR";"pyruvate kinase L/R [Source:HGNC Symbol;Acc:HGNC:9020]";"155289293";"155301438";"-1";"protein_coding";"ENSG00000143627"
"FDPS";"1";"FDPS";"farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]";"155308748";"155320666";"1";"protein_coding";"ENSG00000160752"
"RUSC1";"1";"RUSC1";"RUN and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17153]";"155320894";"155331114";"1";"protein_coding";"ENSG00000160753"
"ASH1L";"1";"ASH1L";"ASH1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:19088]";"155335268";"155562807";"-1";"protein_coding";"ENSG00000116539"
"MSTO1";"1";"MSTO1";"misato mitochondrial distribution and morphology regulator 1 [Source:HGNC Symbol;Acc:HGNC:29678]";"155610205";"155614967";"1";"protein_coding";"ENSG00000125459"
"YY1AP1";"1";"YY1AP1";"YY1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30935]";"155659443";"155689000";"-1";"protein_coding";"ENSG00000163374"
"DAP3";"1";"DAP3";"death associated protein 3 [Source:HGNC Symbol;Acc:HGNC:2673]";"155687960";"155739010";"1";"protein_coding";"ENSG00000132676"
"GON4L";"1";"GON4L";"gon-4 like [Source:HGNC Symbol;Acc:HGNC:25973]";"155749662";"155859400";"-1";"protein_coding";"ENSG00000116580"
"SYT11";"1";"SYT11";"synaptotagmin 11 [Source:HGNC Symbol;Acc:HGNC:19239]";"155859567";"155885199";"1";"protein_coding";"ENSG00000132718"
"RIT1";"1";"RIT1";"Ras like without CAAX 1 [Source:HGNC Symbol;Acc:HGNC:10023]";"155897808";"155911404";"-1";"protein_coding";"ENSG00000143622"
"KHDC4";"1";"KIAA0907";"KH domain containing 4, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:29145]";"155913045";"155934413";"-1";"protein_coding";"ENSG00000132680"
"RXFP4";"1";"RXFP4";"relaxin family peptide/INSL5 receptor 4 [Source:HGNC Symbol;Acc:HGNC:14666]";"155941710";"155942949";"1";"protein_coding";"ENSG00000173080"
"ARHGEF2";"1";"ARHGEF2";"Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682]";"155946851";"156007070";"-1";"protein_coding";"ENSG00000116584"
"SSR2";"1";"SSR2";"signal sequence receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:11324]";"156009048";"156020951";"-1";"protein_coding";"ENSG00000163479"
"UBQLN4";"1";"UBQLN4";"ubiquilin 4 [Source:HGNC Symbol;Acc:HGNC:1237]";"156035299";"156053798";"-1";"protein_coding";"ENSG00000160803"
"LAMTOR2";"1";"LAMTOR2";"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 [Source:HGNC Symbol;Acc:HGNC:29796]";"156054752";"156058510";"1";"protein_coding";"ENSG00000116586"
"RAB25";"1";"RAB25";"RAB25, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18238]";"156061160";"156070504";"1";"protein_coding";"ENSG00000132698"
"MEX3A";"1";"MEX3A";"mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]";"156072013";"156082465";"-1";"protein_coding";"ENSG00000254726"
"LMNA";"1";"LMNA";"lamin A/C [Source:HGNC Symbol;Acc:HGNC:6636]";"156082573";"156140089";"1";"protein_coding";"ENSG00000160789"
"SEMA4A";"1";"SEMA4A";"semaphorin 4A [Source:HGNC Symbol;Acc:HGNC:10729]";"156147366";"156177752";"1";"protein_coding";"ENSG00000196189"
"SLC25A44";"1";"SLC25A44";"solute carrier family 25 member 44 [Source:HGNC Symbol;Acc:HGNC:29036]";"156193932";"156212796";"1";"protein_coding";"ENSG00000160785"
"PMF1-BGLAP";"1";"PMF1-BGLAP";"PMF1-BGLAP readthrough [Source:HGNC Symbol;Acc:HGNC:42953]";"156212982";"156243332";"1";"protein_coding";"ENSG00000260238"
"PMF1";"1";"PMF1";"polyamine modulated factor 1 [Source:HGNC Symbol;Acc:HGNC:9112]";"156212993";"156240042";"1";"protein_coding";"ENSG00000160783"
"BGLAP";"1";"BGLAP";"bone gamma-carboxyglutamate protein [Source:HGNC Symbol;Acc:HGNC:1043]";"156242184";"156243317";"1";"protein_coding";"ENSG00000242252"
"PAQR6";"1";"PAQR6";"progestin and adipoQ receptor family member 6 [Source:HGNC Symbol;Acc:HGNC:30132]";"156243320";"156248117";"-1";"protein_coding";"ENSG00000160781"
"SMG5";"1";"SMG5";"SMG5 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:24644]";"156249224";"156282825";"-1";"protein_coding";"ENSG00000198952"
"TMEM79";"1";"TMEM79";"transmembrane protein 79 [Source:HGNC Symbol;Acc:HGNC:28196]";"156282935";"156293185";"1";"protein_coding";"ENSG00000163472"
"GLMP";"1";"GLMP";"glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]";"156290089";"156295689";"-1";"protein_coding";"ENSG00000198715"
"VHLL";"1";"VHLL";"VHL like [Source:HGNC Symbol;Acc:HGNC:30666]";"156298624";"156299299";"-1";"protein_coding";"ENSG00000189030"
"CCT3";"1";"CCT3";"chaperonin containing TCP1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:1616]";"156308968";"156367873";"-1";"protein_coding";"ENSG00000163468"
"TSACC";"1";"TSACC";"TSSK6 activating cochaperone [Source:HGNC Symbol;Acc:HGNC:30636]";"156337314";"156346995";"1";"protein_coding";"ENSG00000163467"
"RHBG";"1";"RHBG";"Rh family B glycoprotein (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14572]";"156369211";"156385219";"1";"protein_coding";"ENSG00000132677"
"C1orf61";"1";"RP11-139I14.3";"chromosome 1 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:30780]";"156404250";"156456763";"-1";"protein_coding";"ENSG00000125462"
"MEF2D";"1";"MEF2D";"myocyte enhancer factor 2D [Source:HGNC Symbol;Acc:HGNC:6997]";"156463727";"156500779";"-1";"protein_coding";"ENSG00000116604"
"IQGAP3";"1";"IQGAP3";"IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669]";"156525405";"156572604";"-1";"protein_coding";"ENSG00000183856"
"TTC24";"1";"TTC24";"tetratricopeptide repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:32348]";"156579727";"156586770";"1";"protein_coding";"ENSG00000187862"
"NAXE";"1";"NAXE";"NAD(P)HX epimerase [Source:HGNC Symbol;Acc:HGNC:18453]";"156591762";"156594299";"1";"protein_coding";"ENSG00000163382"
"GPATCH4";"1";"GPATCH4";"G-patch domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25982]";"156594487";"156601496";"-1";"protein_coding";"ENSG00000160818"
"HAPLN2";"1";"HAPLN2";"hyaluronan and proteoglycan link protein 2 [Source:HGNC Symbol;Acc:HGNC:17410]";"156619331";"156625725";"1";"protein_coding";"ENSG00000132702"
"BCAN";"1";"BCAN";"brevican [Source:HGNC Symbol;Acc:HGNC:23059]";"156641390";"156659532";"1";"protein_coding";"ENSG00000132692"
"NES";"1";"NES";"nestin [Source:HGNC Symbol;Acc:HGNC:7756]";"156668763";"156677407";"-1";"protein_coding";"ENSG00000132688"
"CRABP2";"1";"CRABP2";"cellular retinoic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2339]";"156699606";"156705816";"-1";"protein_coding";"ENSG00000143320"
"ISG20L2";"1";"ISG20L2";"interferon stimulated exonuclease gene 20 like 2 [Source:HGNC Symbol;Acc:HGNC:25745]";"156721891";"156728799";"-1";"protein_coding";"ENSG00000143319"
"RRNAD1";"1";"RRNAD1";"ribosomal RNA adenine dimethylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24273]";"156728442";"156736960";"1";"protein_coding";"ENSG00000143303"
"MRPL24";"1";"MRPL24";"mitochondrial ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:14037]";"156737303";"156741590";"-1";"protein_coding";"ENSG00000143314"
"HDGF";"1";"HDGF";"heparin binding growth factor [Source:HGNC Symbol;Acc:HGNC:4856]";"156742109";"156766925";"-1";"protein_coding";"ENSG00000143321"
"PRCC";"1";"PRCC";"proline rich mitotic checkpoint control factor [Source:HGNC Symbol;Acc:HGNC:9343]";"156750610";"156800815";"1";"protein_coding";"ENSG00000143294"
"SH2D2A";"1";"SH2D2A";"SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]";"156806243";"156816862";"-1";"protein_coding";"ENSG00000027869"
"NTRK1";"1";"NTRK1";"neurotrophic receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:8031]";"156815640";"156881850";"1";"protein_coding";"ENSG00000198400"
"INSRR";"1";"INSRR";"insulin receptor related receptor [Source:HGNC Symbol;Acc:HGNC:6093]";"156840063";"156859117";"-1";"protein_coding";"ENSG00000027644"
"PEAR1";"1";"PEAR1";"platelet endothelial aggregation receptor 1 [Source:HGNC Symbol;Acc:HGNC:33631]";"156893698";"156916434";"1";"protein_coding";"ENSG00000187800"
"LRRC71";"1";"LRRC71";"leucine rich repeat containing 71 [Source:HGNC Symbol;Acc:HGNC:26556]";"156920632";"156933094";"1";"protein_coding";"ENSG00000160838"
"ARHGEF11";"1";"ARHGEF11";"Rho guanine nucleotide exchange factor 11 [Source:HGNC Symbol;Acc:HGNC:14580]";"156934840";"157045370";"-1";"protein_coding";"ENSG00000132694"
"ETV3L";"1";"ETV3L";"ETS variant 3 like [Source:HGNC Symbol;Acc:HGNC:33834]";"157092043";"157112412";"-1";"protein_coding";"ENSG00000253831"
"ETV3";"1";"ETV3";"ETS variant 3 [Source:HGNC Symbol;Acc:HGNC:3492]";"157121191";"157138474";"-1";"protein_coding";"ENSG00000117036"
"FCRL5";"1";"FCRL5";"Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508]";"157513377";"157552515";"-1";"protein_coding";"ENSG00000143297"
"FCRL4";"1";"FCRL4";"Fc receptor like 4 [Source:HGNC Symbol;Acc:HGNC:18507]";"157573747";"157598085";"-1";"protein_coding";"ENSG00000163518"
"FCRL3";"1";"FCRL3";"Fc receptor like 3 [Source:HGNC Symbol;Acc:HGNC:18506]";"157674321";"157700769";"-1";"protein_coding";"ENSG00000160856"
"FCRL2";"1";"FCRL2";"Fc receptor like 2 [Source:HGNC Symbol;Acc:HGNC:14875]";"157745733";"157777132";"-1";"protein_coding";"ENSG00000132704"
"FCRL1";"1";"FCRL1";"Fc receptor like 1 [Source:HGNC Symbol;Acc:HGNC:18509]";"157794403";"157820120";"-1";"protein_coding";"ENSG00000163534"
"CD5L";"1";"CD5L";"CD5 molecule like [Source:HGNC Symbol;Acc:HGNC:1690]";"157830911";"157898256";"-1";"protein_coding";"ENSG00000073754"
"KIRREL1";"1";"KIRREL";"kirre like nephrin family adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:15734]";"157993273";"158100262";"1";"protein_coding";"ENSG00000183853"
"AL138899.3";"1";"RP11-404O13.6";"novel protein";"158127287";"158128301";"-1";"protein_coding";"ENSG00000288460"
"CD1D";"1";"CD1D";"CD1d molecule [Source:HGNC Symbol;Acc:HGNC:1637]";"158179947";"158184896";"1";"protein_coding";"ENSG00000158473"
"CD1A";"1";"CD1A";"CD1a molecule [Source:HGNC Symbol;Acc:HGNC:1634]";"158254424";"158258269";"1";"protein_coding";"ENSG00000158477"
"CD1C";"1";"CD1C";"CD1c molecule [Source:HGNC Symbol;Acc:HGNC:1636]";"158289923";"158294774";"1";"protein_coding";"ENSG00000158481"
"CD1B";"1";"CD1B";"CD1b molecule [Source:HGNC Symbol;Acc:HGNC:1635]";"158327951";"158331531";"-1";"protein_coding";"ENSG00000158485"
"CD1E";"1";"CD1E";"CD1e molecule [Source:HGNC Symbol;Acc:HGNC:1638]";"158353696";"158357553";"1";"protein_coding";"ENSG00000158488"
"OR10T2";"1";"OR10T2";"olfactory receptor family 10 subfamily T member 2 [Source:HGNC Symbol;Acc:HGNC:14816]";"158398522";"158399466";"-1";"protein_coding";"ENSG00000186306"
"OR10K2";"1";"OR10K2";"olfactory receptor family 10 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:14826]";"158418210";"158426237";"-1";"protein_coding";"ENSG00000180708"
"OR10K1";"1";"OR10K1";"olfactory receptor family 10 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:14693]";"158461574";"158470857";"1";"protein_coding";"ENSG00000173285"
"OR10R2";"1";"OR10R2";"olfactory receptor family 10 subfamily R member 2 [Source:HGNC Symbol;Acc:HGNC:14820]";"158472220";"158480936";"1";"protein_coding";"ENSG00000198965"
"OR6Y1";"1";"OR6Y1";"olfactory receptor family 6 subfamily Y member 1 [Source:HGNC Symbol;Acc:HGNC:14823]";"158544550";"158554405";"-1";"protein_coding";"ENSG00000197532"
"OR6P1";"1";"OR6P1";"olfactory receptor family 6 subfamily P member 1 [Source:HGNC Symbol;Acc:HGNC:15036]";"158560606";"158570580";"-1";"protein_coding";"ENSG00000186440"
"OR10X1";"1";"OR10X1";"olfactory receptor family 10 subfamily X member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14995]";"158578919";"158579899";"-1";"protein_coding";"ENSG00000279111"
"OR10Z1";"1";"OR10Z1";"olfactory receptor family 10 subfamily Z member 1 [Source:HGNC Symbol;Acc:HGNC:14996]";"158605268";"158612514";"1";"protein_coding";"ENSG00000198967"
"SPTA1";"1";"SPTA1";"spectrin alpha, erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11272]";"158610704";"158686715";"-1";"protein_coding";"ENSG00000163554"
"OR6K2";"1";"OR6K2";"olfactory receptor family 6 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15029]";"158699678";"158700652";"-1";"protein_coding";"ENSG00000196171"
"OR6K3";"1";"OR6K3";"olfactory receptor family 6 subfamily K member 3 [Source:HGNC Symbol;Acc:HGNC:15030]";"158716327";"158720720";"-1";"protein_coding";"ENSG00000203757"
"OR6N1";"1";"OR6N1";"olfactory receptor family 6 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:15034]";"158747814";"158772195";"-1";"protein_coding";"ENSG00000197403"
"OR6K6";"1";"OR6K6";"olfactory receptor family 6 subfamily K member 6 [Source:HGNC Symbol;Acc:HGNC:15033]";"158754720";"158755891";"1";"protein_coding";"ENSG00000180433"
"OR6N2";"1";"OR6N2";"olfactory receptor family 6 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15035]";"158774222";"158781204";"-1";"protein_coding";"ENSG00000188340"
"MNDA";"1";"MNDA";"myeloid cell nuclear differentiation antigen [Source:HGNC Symbol;Acc:HGNC:7183]";"158831351";"158849506";"1";"protein_coding";"ENSG00000163563"
"PYHIN1";"1";"PYHIN1";"pyrin and HIN domain family member 1 [Source:HGNC Symbol;Acc:HGNC:28894]";"158930796";"158977059";"1";"protein_coding";"ENSG00000163564"
"IFI16";"1";"IFI16";"interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]";"158999968";"159055155";"1";"protein_coding";"ENSG00000163565"
"AIM2";"1";"AIM2";"absent in melanoma 2 [Source:HGNC Symbol;Acc:HGNC:357]";"159062484";"159147096";"-1";"protein_coding";"ENSG00000163568"
"CADM3";"1";"CADM3";"cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17601]";"159171609";"159203313";"1";"protein_coding";"ENSG00000162706"
"ACKR1";"1";"ACKR1";"atypical chemokine receptor 1 (Duffy blood group) [Source:HGNC Symbol;Acc:HGNC:4035]";"159203307";"159206500";"1";"protein_coding";"ENSG00000213088"
"FCER1A";"1";"FCER1A";"Fc fragment of IgE receptor Ia [Source:HGNC Symbol;Acc:HGNC:3609]";"159289714";"159308224";"1";"protein_coding";"ENSG00000179639"
"OR10J1";"1";"OR10J1";"olfactory receptor family 10 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:8175]";"159437845";"159443078";"1";"protein_coding";"ENSG00000196184"
"OR10J5";"1";"OR10J5";"olfactory receptor family 10 subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:14993]";"159535078";"159536007";"-1";"protein_coding";"ENSG00000184155"
"APCS";"1";"APCS";"amyloid P component, serum [Source:HGNC Symbol;Acc:HGNC:584]";"159587826";"159588865";"1";"protein_coding";"ENSG00000132703"
"CRP";"1";"CRP";"C-reactive protein [Source:HGNC Symbol;Acc:HGNC:2367]";"159712289";"159714589";"-1";"protein_coding";"ENSG00000132693"
"DUSP23";"1";"DUSP23";"dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]";"159780932";"159782543";"1";"protein_coding";"ENSG00000158716"
"FCRL6";"1";"FCRL6";"Fc receptor like 6 [Source:HGNC Symbol;Acc:HGNC:31910]";"159800511";"159816257";"1";"protein_coding";"ENSG00000181036"
"SLAMF8";"1";"SLAMF8";"SLAM family member 8 [Source:HGNC Symbol;Acc:HGNC:21391]";"159826811";"159837492";"1";"protein_coding";"ENSG00000158714"
"AL590560.2";"1";"RP11-190A12.7";"novel protein";"159834474";"159873053";"-1";"protein_coding";"ENSG00000256029"
"VSIG8";"1";"VSIG8";"V-set and immunoglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:32063]";"159854316";"159862657";"-1";"protein_coding";"ENSG00000243284"
"CFAP45";"1";"CFAP45";"cilia and flagella associated protein 45 [Source:HGNC Symbol;Acc:HGNC:17229]";"159872364";"159900165";"-1";"protein_coding";"ENSG00000213085"
"TAGLN2";"1";"TAGLN2";"transgelin 2 [Source:HGNC Symbol;Acc:HGNC:11554]";"159918107";"159925732";"-1";"protein_coding";"ENSG00000158710"
"IGSF9";"1";"IGSF9";"immunoglobulin superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:18132]";"159927039";"159945613";"-1";"protein_coding";"ENSG00000085552"
"SLAMF9";"1";"SLAMF9";"SLAM family member 9 [Source:HGNC Symbol;Acc:HGNC:18430]";"159951492";"159954237";"-1";"protein_coding";"ENSG00000162723"
"KCNJ10";"1";"KCNJ10";"potassium voltage-gated channel subfamily J member 10 [Source:HGNC Symbol;Acc:HGNC:6256]";"159998651";"160070160";"-1";"protein_coding";"ENSG00000177807"
"PIGM";"1";"PIGM";"phosphatidylinositol glycan anchor biosynthesis class M [Source:HGNC Symbol;Acc:HGNC:18858]";"160024953";"160031990";"-1";"protein_coding";"ENSG00000143315"
"KCNJ9";"1";"KCNJ9";"potassium voltage-gated channel subfamily J member 9 [Source:HGNC Symbol;Acc:HGNC:6270]";"160081538";"160090563";"1";"protein_coding";"ENSG00000162728"
"IGSF8";"1";"IGSF8";"immunoglobulin superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:17813]";"160091340";"160098943";"-1";"protein_coding";"ENSG00000162729"
